filename,d1_ratio,d2_ratio,d3_d5_ratio,high_freq_energy,peak_count,fft_0_25_ratio,fft_125_200_ratio,strike_count,offset_x_y,offset_y_z,max_x,max_y,max_z
non_event_med_sd_u2.csv,0.508482784966305,0.26411715276759823,0.22740006226609677,0.7725999377339032,66,0.14953316920444523,0.24895337472646842,655,16126.395395395395,-341.64064064064064,17140,1012,1504
non_event_med_sd_u3.csv,0.500306067276169,0.2676615883045155,0.23203234441931558,0.7679676555806845,78,0.14546422275245705,0.2406636915546826,686,16125.102102102102,-334.5865865865866,17196,1392,1468
non_event_med_sd_u4.csv,0.5289249439368149,0.2537845621156305,0.2172904939475546,0.7827095060524454,77,0.1556646041125527,0.2547580747325319,676,16126.544544544544,-329.8898898898899,17184,1036,1460
non_event_med_sd_u5.csv,0.493348091351458,0.2605083672002349,0.2461435414483071,0.7538564585516929,88,0.15592132703136144,0.2429021534096587,688,16124.75975975976,-325.9079079079079,17192,1024,1472
non_event_med_sd_u6.csv,0.49781705562164236,0.2783110340842884,0.22387191029406922,0.7761280897059308,66,0.15201578061315804,0.24978816679912977,675,16128.515515515515,-322.73873873873873,17172,1028,1436
non_event_med_sd_u7.csv,0.4955969472470602,0.26800263314313627,0.23640041960980346,0.7635995803901965,68,0.1470834550066492,0.2452196522842067,693,16129.966966966967,-319.59559559559557,17172,1040,1424
non_event_med_sd_u8.csv,0.5096491559232835,0.2714562067867415,0.218894637289975,0.7811053627100251,57,0.1531979112167372,0.24526449227704375,690,16130.422422422422,-321.0950950950951,17164,1044,1468
non_event_med_sd_u9.csv,0.5072057616804385,0.268318414154721,0.22447582416484058,0.7755241758351595,66,0.15120994346028047,0.2411922082444091,669,16130.8008008008,-320.55555555555554,17168,1028,1480
non_event_med_sd_u10.csv,0.5181261501821293,0.25247080358853846,0.22940304622933225,0.7705969537706677,79,0.1551614106525963,0.2513736722081654,671,16132.015015015015,-321.12812812812814,17168,1068,1496
non_event_med_sd_u11.csv,0.5316002354607802,0.2518398113647121,0.21655995317450774,0.7834400468254923,86,0.14441914180564974,0.2545677106615183,677,16132.471471471472,-322.5365365365365,17172,1024,1468
non_event_med_sd_u12.csv,0.5053837884217716,0.2567115185290417,0.23790469304918674,0.7620953069508133,79,0.1578577637082399,0.23702490696425693,684,16129.904904904904,-323.3973973973974,17180,1064,1440
non_event_med_sd_u13.csv,0.5046940925293366,0.24422320084265053,0.2510827066280129,0.7489172933719872,73,0.16243822942134467,0.2445274051436513,680,16132.037037037036,-321.6126126126126,17172,1052,1452
non_event_med_sd_u14.csv,0.5073071415217336,0.2720664612327548,0.22062639724551153,0.7793736027544884,76,0.14999010980689761,0.2469135036144578,687,16130.671671671671,-322.07507507507506,17156,1064,1460
non_event_med_sd_u15.csv,0.5244292670962032,0.2584792969438456,0.21709143595995126,0.7829085640400488,80,0.14418337486066643,0.253020724315049,689,16129.467467467468,-322.47447447447445,17192,1048,1436
non_event_med_sd_u16.csv,0.5004984288884633,0.2748175974136877,0.22468397369784898,0.775316026302151,80,0.14589861369636203,0.24675247193447228,666,16126.25025025025,-324.2162162162162,17168,1072,1492
non_event_med_sd_u17.csv,0.5224177507890838,0.2506013281896387,0.22698092102127748,0.7730190789787226,70,0.14753471755443437,0.2556530392690235,690,16128.104104104104,-327.4984984984985,17172,1076,1452
